Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited
A*,0,8,13,9,8->7->12->6->11->5->10->9->13,12,9,Adjacency List
A*,0,13,8,12,13->14->9->15->10->16->5->11->6->12->7->8,12,12,Matrix
A*,0,8,13,9,8->7->12->6->11->5->10->9->13,12,9,Matrix
A*,0,5,2,6,5->6->9->7->10->2,5,6,Adjacency List
A*,0,2,5,7,2->3->1->6->4->7->5,5,7,Adjacency List
A*,0,5,2,6,5->6->9->7->10->2,5,6,Matrix
A*,0,2,5,7,2->3->1->6->4->7->5,5,7,Matrix
A*,0,1,3,4,1->2->5->3,4,4,Adjacency List
A*,0,3,1,5,3->4->2->7->1,4,5,Adjacency List
A*,0,1,3,4,1->2->5->3,4,4,Matrix
A*,0,3,1,5,3->4->2->7->1,4,5,Matrix
A*,0,13,4,13,13->14->9->15->10->16->5->11->6->12->7->8->4,15,13,Adjacency List
A*,0,4,13,13,4->3->8->2->7->12->1->6->11->5->10->9->13,15,13,Adjacency List
A*,0,13,4,13,13->14->9->15->10->16->5->11->6->12->7->8->4,15,13,Matrix
A*,0,4,13,13,4->3->8->2->7->12->1->6->11->5->10->9->13,15,13,Matrix
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Adjacency List
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Adjacency List
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Matrix
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Matrix
A*,0,1,12,12,1->2->5->3->6->9->4->7->10->8->11->12,12,12,Adjacency List
A*,0,12,1,9,12->11->8->10->7->9->6->5->1,12,9,Adjacency List
A*,0,1,12,12,1->2->5->3->6->9->4->7->10->8->11->12,12,12,Matrix
A*,0,12,1,9,12->11->8->10->7->9->6->5->1,12,9,Matrix
A*,0,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Adjacency List
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Adjacency List
A*,0,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Matrix
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Matrix
A*,0,4,5,10,4->3->8->2->7->12->1->6->11->5,9,10,Adjacency List
A*,0,5,4,9,5->6->9->7->10->8->11->12->4,9,9,Adjacency List
A*,0,4,5,10,4->3->8->2->7->12->1->6->11->5,9,10,Matrix
A*,1005,5,4,9,5->6->9->7->10->8->11->12->4,9,9,Matrix
A*,0,5,12,8,5->6->9->7->10->8->11->12,9,8,Adjacency List
A*,0,12,5,8,12->11->8->10->7->9->6->5,9,8,Adjacency List
A*,0,5,12,8,5->6->9->7->10->8->11->12,9,8,Matrix
A*,0,12,5,8,12->11->8->10->7->9->6->5,9,8,Matrix
A*,0,14,7,10,14->15->13->10->16->11->9->6->12->7,8,10,Adjacency List
A*,0,7,14,9,7->8->6->11->5->12->10->9->14,8,9,Adjacency List
A*,0,14,7,10,14->15->13->10->16->11->9->6->12->7,8,10,Matrix
A*,0,7,14,9,7->8->6->11->5->12->10->9->14,8,9,Matrix
A*,0,1,5,3,1->2->5,3,3,Adjacency List
A*,0,5,1,4,5->6->9->1,3,4,Adjacency List
A*,0,1,5,3,1->2->5,3,3,Matrix
A*,0,5,1,4,5->6->9->1,3,4,Matrix
A*,0,15,15,1,15,0,1,Adjacency List
A*,0,15,15,1,15,0,1,Adjacency List
A*,0,15,15,1,15,0,1,Matrix
A*,0,15,15,1,15,0,1,Matrix
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Adjacency List
A*,0,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Adjacency List
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Matrix
A*,0,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Matrix
A*,0,6,5,3,6->7->5,2,3,Adjacency List
A*,0,5,6,2,5->6,2,2,Adjacency List
A*,0,6,5,3,6->7->5,2,3,Matrix
A*,0,5,6,2,5->6,2,2,Matrix
A*,0,3,8,6,3->4->2->7->1->8,5,6,Adjacency List
A*,0,8,3,6,8->7->12->6->11->3,5,6,Adjacency List
A*,0,3,8,6,3->4->2->7->1->8,5,6,Matrix
A*,0,8,3,6,8->7->12->6->11->3,5,6,Matrix
A*,0,1,10,9,1->2->5->3->6->9->4->7->10,8,9,Adjacency List
A*,0,10,1,9,10->11->9->6->12->7->5->8->1,8,9,Adjacency List
A*,0,1,10,9,1->2->5->3->6->9->4->7->10,8,9,Matrix
A*,0,10,1,9,10->11->9->6->12->7->5->8->1,8,9,Matrix
A*,0,16,11,5,16->15->12->14->11,5,5,Adjacency List
A*,0,11,16,6,11->12->10->7->9->16,5,6,Adjacency List
A*,0,16,11,5,16->15->12->14->11,5,5,Matrix
A*,0,11,16,6,11->12->10->7->9->16,5,6,Matrix
A*,0,5,1,4,5->6->9->1,3,4,Adjacency List
A*,0,1,5,3,1->2->5,3,3,Adjacency List
A*,0,5,1,4,5->6->9->1,3,4,Matrix
A*,1019,1,5,3,1->2->5,3,3,Matrix
A*,0,1,8,10,1->2->5->3->6->9->4->7->10->8,9,10,Adjacency List
A*,0,8,1,9,8->7->12->6->11->5->10->9->1,9,9,Adjacency List
A*,0,1,8,10,1->2->5->3->6->9->4->7->10->8,9,10,Matrix
A*,0,8,1,9,8->7->12->6->11->5->10->9->1,9,9,Matrix
A*,0,1,16,13,1->2->5->3->6->9->4->7->10->8->11->12->16,15,13,Adjacency List
A*,0,16,1,13,16->15->12->14->11->13->8->10->7->9->6->5->1,15,13,Adjacency List
A*,0,1,16,13,1->2->5->3->6->9->4->7->10->8->11->12->16,15,13,Matrix
A*,0,16,1,13,16->15->12->14->11->13->8->10->7->9->6->5->1,15,13,Matrix
A*,0,2,9,11,2->3->1->6->4->7->5->10->8->11->9,8,11,Adjacency List
A*,0,9,2,8,9->10->5->11->6->12->7->2,8,8,Adjacency List
A*,0,2,9,11,2->3->1->6->4->7->5->10->8->11->9,8,11,Matrix
A*,0,9,2,8,9->10->5->11->6->12->7->2,8,8,Matrix
A*,0,14,6,8,14->15->13->10->16->11->9->6,6,8,Adjacency List
A*,0,6,14,8,6->7->5->10->8->11->9->14,6,8,Adjacency List
A*,0,14,6,8,14->15->13->10->16->11->9->6,6,8,Matrix
A*,0,6,14,8,6->7->5->10->8->11->9->14,6,8,Matrix
A*,0,7,6,3,7->8->6,2,3,Adjacency List
A*,0,6,7,2,6->7,2,2,Adjacency List
A*,0,7,6,3,7->8->6,2,3,Matrix
A*,0,6,7,2,6->7,2,2,Matrix
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Adjacency List
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Adjacency List
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Matrix
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Matrix
A*,0,13,3,13,13->14->9->15->10->16->5->11->6->12->7->8->3,13,13,Adjacency List
A*,0,3,13,13,3->4->2->7->1->8->6->11->5->12->10->9->13,13,13,Adjacency List
A*,0,13,3,13,13->14->9->15->10->16->5->11->6->12->7->8->3,13,13,Matrix
A*,0,3,13,13,3->4->2->7->1->8->6->11->5->12->10->9->13,13,13,Matrix
A*,0,4,6,8,4->3->8->2->7->12->1->6,7,8,Adjacency List
A*,0,6,4,9,6->7->5->10->8->11->9->12->4,7,9,Adjacency List
A*,0,4,6,8,4->3->8->2->7->12->1->6,7,8,Matrix
A*,0,6,4,9,6->7->5->10->8->11->9->12->4,7,9,Matrix
A*,0,2,8,9,2->3->1->6->4->7->5->10->8,7,9,Adjacency List
A*,0,8,2,8,8->7->12->6->11->5->10->2,7,8,Adjacency List
A*,0,2,8,9,2->3->1->6->4->7->5->10->8,7,9,Matrix
A*,0,8,2,8,8->7->12->6->11->5->10->2,7,8,Matrix
A*,0,9,10,2,9->10,2,2,Adjacency List
A*,0,10,9,3,10->11->9,2,3,Adjacency List
A*,0,9,10,2,9->10,2,2,Matrix
A*,0,10,9,3,10->11->9,2,3,Matrix
A*,0,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Adjacency List
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Adjacency List
A*,975,7,1,9,7->8->6->11->5->12->10->9->1,7,9,Matrix
A*,0,1,7,8,1->2->5->3->6->9->4->7,7,8,Matrix
A*,0,1,4,7,1->2->5->3->6->9->4,6,7,Adjacency List
A*,0,4,1,7,4->3->8->2->7->12->1,6,7,Adjacency List
A*,0,1,4,7,1->2->5->3->6->9->4,6,7,Matrix
A*,0,4,1,7,4->3->8->2->7->12->1,6,7,Matrix
A*,0,4,7,5,4->3->8->2->7,5,5,Adjacency List
A*,0,7,4,8,7->8->6->11->5->12->10->4,5,8,Adjacency List
A*,0,4,7,5,4->3->8->2->7,5,5,Matrix
A*,0,7,4,8,7->8->6->11->5->12->10->4,5,8,Matrix
A*,0,5,8,6,5->6->9->7->10->8,6,6,Adjacency List
A*,0,8,5,6,8->7->12->6->11->5,6,6,Adjacency List
A*,0,5,8,6,5->6->9->7->10->8,6,6,Matrix
A*,0,8,5,6,8->7->12->6->11->5,6,6,Matrix
A*,0,13,16,6,13->14->9->15->10->16,6,6,Adjacency List
A*,0,16,13,6,16->15->12->14->11->13,6,6,Adjacency List
A*,0,13,16,6,13->14->9->15->10->16,6,6,Matrix
A*,0,16,13,6,16->15->12->14->11->13,6,6,Matrix
A*,0,2,10,8,2->3->1->6->4->7->5->10,6,8,Adjacency List
A*,0,10,2,8,10->11->9->6->12->7->5->2,6,8,Adjacency List
A*,0,2,10,8,2->3->1->6->4->7->5->10,6,8,Matrix
A*,0,10,2,8,10->11->9->6->12->7->5->2,6,8,Matrix
A*,0,4,2,4,4->3->8->2,4,4,Adjacency List
A*,0,2,4,5,2->3->1->6->4,4,5,Adjacency List
A*,0,4,2,4,4->3->8->2,4,4,Matrix
A*,0,2,4,5,2->3->1->6->4,4,5,Matrix
A*,0,2,3,2,2->3,2,2,Adjacency List
A*,0,3,2,3,3->4->2,2,3,Adjacency List
A*,0,2,3,2,2->3,2,2,Matrix
A*,0,3,2,3,3->4->2,2,3,Matrix
A*,0,15,14,3,15->16->14,2,3,Adjacency List
A*,0,14,15,2,14->15,2,2,Adjacency List
A*,0,15,14,3,15->16->14,2,3,Matrix
A*,0,14,15,2,14->15,2,2,Matrix
A*,0,9,4,9,9->10->5->11->6->12->7->8->4,12,9,Adjacency List
A*,0,4,9,12,4->3->8->2->7->12->1->6->11->5->10->9,12,12,Adjacency List
A*,0,9,4,9,9->10->5->11->6->12->7->8->4,12,9,Matrix
A*,0,4,9,12,4->3->8->2->7->12->1->6->11->5->10->9,12,12,Matrix
A*,0,12,10,4,12->11->8->10,4,4,Adjacency List
A*,0,10,12,5,10->11->9->6->12,4,5,Adjacency List
A*,0,12,10,4,12->11->8->10,4,4,Matrix
A*,0,10,12,5,10->11->9->6->12,4,5,Matrix
A*,0,13,10,5,13->14->9->15->10,5,5,Adjacency List
A*,0,10,13,6,10->11->9->6->12->13,5,6,Adjacency List
A*,0,13,10,5,13->14->9->15->10,5,5,Matrix
A*,0,10,13,6,10->11->9->6->12->13,5,6,Matrix
A*,0,2,15,13,2->3->1->6->4->7->5->10->8->11->9->12->15,11,13,Adjacency List
A*,0,15,2,13,15->16->14->11->13->12->10->7->9->8->6->5->2,11,13,Adjacency List
A*,0,2,15,13,2->3->1->6->4->7->5->10->8->11->9->12->15,11,13,Matrix
A*,0,15,2,13,15->16->14->11->13->12->10->7->9->8->6->5->2,11,13,Matrix
A*,0,10,3,9,10->11->9->6->12->7->5->8->3,8,9,Adjacency List
A*,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,8,11,Adjacency List
A*,0,10,3,9,10->11->9->6->12->7->5->8->3,8,9,Matrix
A*,0,3,10,11,3->4->2->7->1->8->6->11->5->12->10,8,11,Matrix
A*,1001,10,5,7,10->11->9->6->12->7->5,5,7,Adjacency List
A*,0,5,10,5,5->6->9->7->10,5,5,Adjacency List
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Matrix
A*,0,5,10,5,5->6->9->7->10,5,5,Matrix
A*,0,5,16,9,5->6->9->7->10->8->11->12->16,12,9,Adjacency List
A*,0,16,5,12,16->15->12->14->11->13->8->10->7->9->6->5,12,12,Adjacency List
A*,0,5,16,9,5->6->9->7->10->8->11->12->16,12,9,Matrix
A*,0,16,5,12,16->15->12->14->11->13->8->10->7->9->6->5,12,12,Matrix
A*,0,13,11,8,13->14->9->15->10->16->5->11,7,8,Adjacency List
A*,0,11,13,8,11->12->10->7->9->8->6->13,7,8,Adjacency List
A*,0,13,11,8,13->14->9->15->10->16->5->11,7,8,Matrix
A*,0,11,13,8,11->12->10->7->9->8->6->13,7,8,Matrix
A*,0,15,11,4,15->16->14->11,3,4,Adjacency List
A*,0,11,15,4,11->12->10->15,3,4,Adjacency List
A*,0,15,11,4,15->16->14->11,3,4,Matrix
A*,0,11,15,4,11->12->10->15,3,4,Matrix
A*,0,15,11,4,15->16->14->11,3,4,Adjacency List
A*,0,11,15,4,11->12->10->15,3,4,Adjacency List
A*,0,15,11,4,15->16->14->11,3,4,Matrix
A*,0,11,15,4,11->12->10->15,3,4,Matrix
A*,0,12,10,4,12->11->8->10,4,4,Adjacency List
A*,0,10,12,5,10->11->9->6->12,4,5,Adjacency List
A*,0,12,10,4,12->11->8->10,4,4,Matrix
A*,0,10,12,5,10->11->9->6->12,4,5,Matrix
A*,0,13,13,1,13,0,1,Adjacency List
A*,0,13,13,1,13,0,1,Adjacency List
A*,0,13,13,1,13,0,1,Matrix
A*,0,13,13,1,13,0,1,Matrix
A*,0,4,5,10,4->3->8->2->7->12->1->6->11->5,9,10,Adjacency List
A*,0,5,4,9,5->6->9->7->10->8->11->12->4,9,9,Adjacency List
A*,0,4,5,10,4->3->8->2->7->12->1->6->11->5,9,10,Matrix
A*,0,5,4,9,5->6->9->7->10->8->11->12->4,9,9,Matrix
A*,0,3,11,8,3->4->2->7->1->8->6->11,6,8,Adjacency List
A*,0,11,3,8,11->12->10->7->9->8->6->3,6,8,Adjacency List
A*,0,3,11,8,3->4->2->7->1->8->6->11,6,8,Matrix
A*,0,11,3,8,11->12->10->7->9->8->6->3,6,8,Matrix
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Adjacency List
A*,0,5,10,5,5->6->9->7->10,5,5,Adjacency List
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Matrix
A*,0,5,10,5,5->6->9->7->10,5,5,Matrix
A*,0,1,6,5,1->2->5->3->6,5,5,Adjacency List
A*,0,6,1,8,6->7->5->10->8->11->9->1,5,8,Adjacency List
A*,0,1,6,5,1->2->5->3->6,5,5,Matrix
A*,0,6,1,8,6->7->5->10->8->11->9->1,5,8,Matrix
A*,0,12,13,8,12->11->8->10->7->9->6->13,9,8,Adjacency List
A*,0,13,12,10,13->14->9->15->10->16->5->11->6->12,9,10,Adjacency List
A*,0,12,13,8,12->11->8->10->7->9->6->13,9,8,Matrix
A*,0,13,12,10,13->14->9->15->10->16->5->11->6->12,9,10,Matrix
A*,0,15,7,8,15->16->14->11->13->12->10->7,6,8,Adjacency List
A*,0,7,15,8,7->8->6->11->5->12->10->15,6,8,Adjacency List
A*,0,15,7,8,15->16->14->11->13->12->10->7,6,8,Matrix
A*,1001,7,15,8,7->8->6->11->5->12->10->15,6,8,Matrix
A*,0,10,14,4,10->11->9->14,3,4,Adjacency List
A*,0,14,10,4,14->15->13->10,3,4,Adjacency List
A*,0,10,14,4,10->11->9->14,3,4,Matrix
A*,0,14,10,4,14->15->13->10,3,4,Matrix
A*,0,14,8,12,14->15->13->10->16->11->9->6->12->7->5->8,10,12,Adjacency List
A*,0,8,14,9,8->7->12->6->11->5->10->9->14,10,9,Adjacency List
A*,0,14,8,12,14->15->13->10->16->11->9->6->12->7->5->8,10,12,Matrix
A*,0,8,14,9,8->7->12->6->11->5->10->9->14,10,9,Matrix
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Adjacency List
A*,0,5,10,5,5->6->9->7->10,5,5,Adjacency List
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Matrix
A*,0,5,10,5,5->6->9->7->10,5,5,Matrix
A*,0,1,4,7,1->2->5->3->6->9->4,6,7,Adjacency List
A*,0,4,1,7,4->3->8->2->7->12->1,6,7,Adjacency List
A*,0,1,4,7,1->2->5->3->6->9->4,6,7,Matrix
A*,0,4,1,7,4->3->8->2->7->12->1,6,7,Matrix
A*,0,10,8,8,10->11->9->6->12->7->5->8,7,8,Adjacency List
A*,0,8,10,7,8->7->12->6->11->5->10,7,7,Adjacency List
A*,0,10,8,8,10->11->9->6->12->7->5->8,7,8,Matrix
A*,0,8,10,7,8->7->12->6->11->5->10,7,7,Matrix
A*,0,12,11,2,12->11,2,2,Adjacency List
A*,0,11,12,2,11->12,2,2,Adjacency List
A*,0,12,11,2,12->11,2,2,Matrix
A*,0,11,12,2,11->12,2,2,Matrix
A*,0,8,1,9,8->7->12->6->11->5->10->9->1,9,9,Adjacency List
A*,0,1,8,10,1->2->5->3->6->9->4->7->10->8,9,10,Adjacency List
A*,0,8,1,9,8->7->12->6->11->5->10->9->1,9,9,Matrix
A*,0,1,8,10,1->2->5->3->6->9->4->7->10->8,9,10,Matrix
A*,0,11,11,1,11,0,1,Adjacency List
A*,0,11,11,1,11,0,1,Adjacency List
A*,0,11,11,1,11,0,1,Matrix
A*,0,11,11,1,11,0,1,Matrix
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Adjacency List
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Adjacency List
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Matrix
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Matrix
A*,0,7,12,6,7->8->6->11->5->12,5,6,Adjacency List
A*,0,12,7,5,12->11->8->10->7,5,5,Adjacency List
A*,0,7,12,6,7->8->6->11->5->12,5,6,Matrix
A*,0,12,7,5,12->11->8->10->7,5,5,Matrix
A*,0,3,9,12,3->4->2->7->1->8->6->11->5->12->10->9,10,12,Adjacency List
A*,0,9,3,9,9->10->5->11->6->12->7->8->3,10,9,Adjacency List
A*,0,3,9,12,3->4->2->7->1->8->6->11->5->12->10->9,10,12,Matrix
A*,0,9,3,9,9->10->5->11->6->12->7->8->3,10,9,Matrix
A*,0,5,10,5,5->6->9->7->10,5,5,Adjacency List
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Adjacency List
A*,0,5,10,5,5->6->9->7->10,5,5,Matrix
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Matrix
A*,997,15,13,5,15->16->14->11->13,4,5,Adjacency List
A*,0,13,15,4,13->14->9->15,4,4,Adjacency List
A*,0,15,13,5,15->16->14->11->13,4,5,Matrix
A*,0,13,15,4,13->14->9->15,4,4,Matrix
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Adjacency List
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Adjacency List
A*,0,15,9,9,15->16->14->11->13->12->10->7->9,7,9,Matrix
A*,0,9,15,7,9->10->5->11->6->12->15,7,7,Matrix
A*,0,13,10,5,13->14->9->15->10,5,5,Adjacency List
A*,0,10,13,6,10->11->9->6->12->13,5,6,Adjacency List
A*,0,13,10,5,13->14->9->15->10,5,5,Matrix
A*,0,10,13,6,10->11->9->6->12->13,5,6,Matrix
A*,0,6,4,9,6->7->5->10->8->11->9->12->4,7,9,Adjacency List
A*,0,4,6,8,4->3->8->2->7->12->1->6,7,8,Adjacency List
A*,0,6,4,9,6->7->5->10->8->11->9->12->4,7,9,Matrix
A*,0,4,6,8,4->3->8->2->7->12->1->6,7,8,Matrix
A*,0,6,2,5,6->7->5->10->2,3,5,Adjacency List
A*,0,2,6,4,2->3->1->6,3,4,Adjacency List
A*,0,6,2,5,6->7->5->10->2,3,5,Matrix
A*,0,2,6,4,2->3->1->6,3,4,Matrix
A*,0,8,6,4,8->7->12->6,4,4,Adjacency List
A*,0,6,8,5,6->7->5->10->8,4,5,Adjacency List
A*,0,8,6,4,8->7->12->6,4,4,Matrix
A*,0,6,8,5,6->7->5->10->8,4,5,Matrix
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Adjacency List
A*,0,5,10,5,5->6->9->7->10,5,5,Adjacency List
A*,0,10,5,7,10->11->9->6->12->7->5,5,7,Matrix
A*,0,5,10,5,5->6->9->7->10,5,5,Matrix
A*,0,15,13,5,15->16->14->11->13,4,5,Adjacency List
A*,0,13,15,4,13->14->9->15,4,4,Adjacency List
A*,0,15,13,5,15->16->14->11->13,4,5,Matrix
A*,0,13,15,4,13->14->9->15,4,4,Matrix
A*,0,2,10,8,2->3->1->6->4->7->5->10,6,8,Adjacency List
A*,0,10,2,8,10->11->9->6->12->7->5->2,6,8,Adjacency List
A*,0,2,10,8,2->3->1->6->4->7->5->10,6,8,Matrix
A*,0,10,2,8,10->11->9->6->12->7->5->2,6,8,Matrix
A*,0,11,11,1,11,0,1,Adjacency List
A*,0,11,11,1,11,0,1,Adjacency List
A*,0,11,11,1,11,0,1,Matrix
A*,0,11,11,1,11,0,1,Matrix
A*,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,9,12,Adjacency List
A*,0,15,3,12,15->16->14->11->13->12->10->7->9->8->6->3,9,12,Adjacency List
A*,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,9,12,Matrix
A*,1000,15,3,12,15->16->14->11->13->12->10->7->9->8->6->3,9,12,Matrix
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Adjacency List
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Adjacency List
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Matrix
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Matrix
A*,0,6,13,9,6->7->5->10->8->11->9->12->13,8,9,Adjacency List
A*,0,13,6,9,13->14->9->15->10->16->5->11->6,8,9,Adjacency List
A*,0,6,13,9,6->7->5->10->8->11->9->12->13,8,9,Matrix
A*,0,13,6,9,13->14->9->15->10->16->5->11->6,8,9,Matrix
A*,0,3,4,2,3->4,2,2,Adjacency List
A*,0,4,3,2,4->3,2,2,Adjacency List
A*,0,3,4,2,3->4,2,2,Matrix
A*,0,4,3,2,4->3,2,2,Matrix
A*,0,7,15,8,7->8->6->11->5->12->10->15,6,8,Adjacency List
A*,0,15,7,8,15->16->14->11->13->12->10->7,6,8,Adjacency List
A*,0,7,15,8,7->8->6->11->5->12->10->15,6,8,Matrix
A*,0,15,7,8,15->16->14->11->13->12->10->7,6,8,Matrix
A*,0,2,8,9,2->3->1->6->4->7->5->10->8,7,9,Adjacency List
A*,0,8,2,8,8->7->12->6->11->5->10->2,7,8,Adjacency List
A*,0,2,8,9,2->3->1->6->4->7->5->10->8,7,9,Matrix
A*,0,8,2,8,8->7->12->6->11->5->10->2,7,8,Matrix
A*,0,11,4,9,11->12->10->7->9->8->6->5->4,8,9,Adjacency List
A*,0,4,11,9,4->3->8->2->7->12->1->6->11,8,9,Adjacency List
A*,0,11,4,9,11->12->10->7->9->8->6->5->4,8,9,Matrix
A*,1000,4,11,9,4->3->8->2->7->12->1->6->11,8,9,Matrix
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Adjacency List
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Adjacency List
A*,0,1,15,13,1->2->5->3->6->9->4->7->10->8->11->12->15,13,13,Matrix
A*,0,15,1,13,15->16->14->11->13->12->10->7->9->8->6->5->1,13,13,Matrix
A*,0,5,3,8,5->6->9->7->10->8->11->3,7,8,Adjacency List
A*,0,3,5,9,3->4->2->7->1->8->6->11->5,7,9,Adjacency List
A*,0,5,3,8,5->6->9->7->10->8->11->3,7,8,Matrix
A*,0,3,5,9,3->4->2->7->1->8->6->11->5,7,9,Matrix
A*,0,12,9,6,12->11->8->10->7->9,6,6,Adjacency List
A*,0,9,12,6,9->10->5->11->6->12,6,6,Adjacency List
A*,0,12,9,6,12->11->8->10->7->9,6,6,Matrix
A*,0,9,12,6,9->10->5->11->6->12,6,6,Matrix
A*,0,10,15,6,10->11->9->6->12->15,5,6,Adjacency List
A*,0,15,10,7,15->16->14->11->13->12->10,5,7,Adjacency List
A*,0,10,15,6,10->11->9->6->12->15,5,6,Matrix
A*,0,15,10,7,15->16->14->11->13->12->10,5,7,Matrix
A*,0,9,1,7,9->10->5->11->6->12->1,6,7,Adjacency List
A*,0,1,9,6,1->2->5->3->6->9,6,6,Adjacency List
A*,0,9,1,7,9->10->5->11->6->12->1,6,7,Matrix
A*,0,1,9,6,1->2->5->3->6->9,6,6,Matrix
A*,0,3,11,8,3->4->2->7->1->8->6->11,6,8,Adjacency List
A*,0,11,3,8,11->12->10->7->9->8->6->3,6,8,Adjacency List
A*,0,3,11,8,3->4->2->7->1->8->6->11,6,8,Matrix
A*,0,11,3,8,11->12->10->7->9->8->6->3,6,8,Matrix
A*,0,13,8,12,13->14->9->15->10->16->5->11->6->12->7->8,12,12,Adjacency List
A*,0,8,13,9,8->7->12->6->11->5->10->9->13,12,9,Adjacency List
A*,999,13,8,12,13->14->9->15->10->16->5->11->6->12->7->8,12,12,Matrix
A*,0,8,13,9,8->7->12->6->11->5->10->9->13,12,9,Matrix
A*,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,9,12,Adjacency List
A*,0,15,3,12,15->16->14->11->13->12->10->7->9->8->6->3,9,12,Adjacency List
A*,0,3,15,12,3->4->2->7->1->8->6->11->5->12->10->15,9,12,Matrix
A*,0,15,3,12,15->16->14->11->13->12->10->7->9->8->6->3,9,12,Matrix
A*,0,2,2,1,2,0,1,Adjacency List
A*,0,2,2,1,2,0,1,Adjacency List
A*,0,2,2,1,2,0,1,Matrix
A*,0,2,2,1,2,0,1,Matrix
A*,0,10,12,5,10->11->9->6->12,4,5,Adjacency List
A*,0,12,10,4,12->11->8->10,4,4,Adjacency List
A*,0,10,12,5,10->11->9->6->12,4,5,Matrix
A*,0,12,10,4,12->11->8->10,4,4,Matrix
A*,0,8,15,8,8->7->12->6->11->5->10->15,8,8,Adjacency List
A*,0,15,8,10,15->16->14->11->13->12->10->7->9->8,8,10,Adjacency List
A*,0,8,15,8,8->7->12->6->11->5->10->15,8,8,Matrix
A*,0,15,8,10,15->16->14->11->13->12->10->7->9->8,8,10,Matrix
A*,0,9,13,3,9->10->13,3,3,Adjacency List
A*,0,13,9,3,13->14->9,3,3,Adjacency List
A*,0,9,13,3,9->10->13,3,3,Matrix
A*,0,13,9,3,13->14->9,3,3,Matrix
A*,0,10,12,5,10->11->9->6->12,4,5,Adjacency List
A*,0,12,10,4,12->11->8->10,4,4,Adjacency List
A*,0,10,12,5,10->11->9->6->12,4,5,Matrix
A*,0,12,10,4,12->11->8->10,4,4,Matrix
A*,0,7,14,9,7->8->6->11->5->12->10->9->14,8,9,Adjacency List
A*,0,14,7,10,14->15->13->10->16->11->9->6->12->7,8,10,Adjacency List
A*,0,7,14,9,7->8->6->11->5->12->10->9->14,8,9,Matrix
A*,1001,14,7,10,14->15->13->10->16->11->9->6->12->7,8,10,Matrix
A*,0,2,11,10,2->3->1->6->4->7->5->10->8->11,8,10,Adjacency List
A*,0,11,2,9,11->12->10->7->9->8->6->5->2,8,9,Adjacency List
A*,0,2,11,10,2->3->1->6->4->7->5->10->8->11,8,10,Matrix
A*,0,11,2,9,11->12->10->7->9->8->6->5->2,8,9,Matrix
A*,0,4,1,7,4->3->8->2->7->12->1,6,7,Adjacency List
